bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10344,bus_10525,bus_10558,bus_10570,bus_10600,bus_10609,bus_10677,bus_10750,bus_11014,bus_13000,bus_13175,bus_13366,bus_13420,bus_13446,bus_13499,bus_13506,bus_13695,bus_20000,bus_20007,bus_20026,bus_20136,bus_20484,bus_21121,bus_21140,bus_21165,bus_21607,bus_23017,bus_23054,bus_23060,bus_23230,bus_23263,bus_23375,bus_25160,bus_25289,bus_25375,bus_25385,bus_25400,bus_25403,bus_25439,bus_25595,bus_25598,bus_25618,bus_25675,bus_25714,bus_25730,bus_25824,bus_25867,bus_26130,bus_26213,bus_28060,bus_28078,bus_28099,bus_28122,bus_28302,bus_28365,bus_28401,bus_28474,bus_28549,bus_28667,bus_28879,bus_29016,bus_30001,bus_30124,bus_30144,bus_30146,bus_30172,bus_30174,bus_30182,bus_30205,bus_30207,bus_30220,bus_30221,bus_30347,bus_30369,bus_30451,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40145,bus_40160,bus_40162,bus_40168,bus_40169,bus_40279,bus_40281,bus_40299,bus_40309,bus_40310,bus_40367,bus_40369,bus_40391,bus_40518,bus_40519,bus_40535,bus_40595,bus_40602,bus_40691,bus_40840,bus_40872,bus_40875,bus_40884,bus_50000,bus_50007,bus_50024,bus_50099,bus_50196,bus_50316,bus_50383,bus_53000,bus_53002,bus_53012,bus_53213,bus_53294,bus_60000,bus_60003,bus_60194,bus_60514,bus_60577,bus_60658,bus_70000,bus_70016,bus_70037,bus_70063,bus_70095,bus_70151,bus_70170,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77254,bus_80007,bus_80046,bus_80047,bus_80050,bus_80086
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,1002.792,4252.408799999999,0.0,0.0,4073.1456000000003,11304.756000000001,1256.6424000000002,145.6248,1188.9912,187.06560000000002,0.0,0.0,2504.7288,42794.364,67980.66720000001,0.0,0.0,2501.5103999999997,0.0,7372.149600000001,23043.7752,65145.21119999999,40943.968799999995,0.0,60.8904,0.0,3127.7424,678.8328,0.0,0.0,0.0,60.3384,0.0,1155.8832,831.4176,526.2,0.0,471.05039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.8039999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,827.6159999999999,473.53679999999997,1318.2528000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.1232,5979.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.8656,0.0,776.856,545.3496,0.0,0.0,0.0,0.0,0.0,0.0,527.8704,0.0,0.0,453.32640000000004,10.548,0.0,169.63920000000002,1805.2224,0.0,232.3584,0.0,482.25359999999995,1529.2032,25.9032,1282.3824,1688.1216,951.4535999999998,4176.7008,18048.345600000004,0.0,0.0,1846.644,0.07919999999999999,0.0,0.0,0.0,0.0
0.0,917.7024,4376.5872,0.0,0.0,3993.3288000000002,9887.296800000002,1167.6888,127.3656,1468.2240000000002,188.9832,0.0,0.0,2372.9880000000003,51567.0576,81710.0784,0.0,0.0,3008.0951999999997,0.0,7131.578399999999,23043.7752,69812.16480000001,54417.23759999999,0.0,135.6696,0.0,6299.136000000001,1589.9856,0.0,0.0,0.0,90.5712,0.0,1342.6896000000002,965.7839999999999,532.1064,0.0,1068.9624000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,841.56,484.3512,2845.9031999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13068.952800000001,6127.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.2056,0.0,727.2624,514.2552,0.0,0.0,0.0,0.0,0.0,0.0,616.5432000000001,0.0,0.0,633.204,14.7336,0.0,184.67039999999997,1689.948,0.0,231.44879999999998,0.0,480.036,1540.4976,29.608800000000002,1235.3256000000001,1599.3336000000002,896.1168,3723.0432,17099.066400000003,0.0,0.0,1833.9528,0.07680000000000001,0.0,0.0,0.0,0.0
0.0,917.7024,4376.5872,0.0,0.0,3993.3288000000002,9887.296800000002,1167.6888,127.3656,1468.2240000000002,188.9832,0.0,0.0,2372.9880000000003,51567.0576,81710.0784,0.0,0.0,3008.0951999999997,0.0,7131.578399999999,23043.7752,69812.16480000001,54417.23759999999,0.0,135.6696,0.0,6299.136000000001,1589.9856,0.0,0.0,0.0,90.5712,0.0,1342.6896000000002,965.7839999999999,532.1064,0.0,1068.9624000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,841.56,484.3512,2845.9031999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13068.952800000001,6127.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.2056,0.0,727.2624,514.2552,0.0,0.0,0.0,0.0,0.0,0.0,616.5432000000001,0.0,0.0,633.204,14.7336,0.0,184.67039999999997,1689.948,0.0,231.44879999999998,0.0,480.036,1540.4976,29.608800000000002,1235.3256000000001,1599.3336000000002,896.1168,3723.0432,17099.066400000003,0.0,0.0,1833.9528,0.07680000000000001,0.0,0.0,0.0,0.0
0.0,917.7024,4376.5872,0.0,0.0,3993.3288000000002,9887.296800000002,1167.6888,127.3656,1468.2240000000002,188.9832,0.0,0.0,2372.9880000000003,51567.0576,81710.0784,0.0,0.0,3008.0951999999997,0.0,7131.578399999999,23043.7752,69812.16480000001,54417.23759999999,0.0,135.6696,0.0,6299.136000000001,1589.9856,0.0,0.0,0.0,90.5712,0.0,1342.6896000000002,965.7839999999999,532.1064,0.0,1068.9624000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,841.56,484.3512,2845.9031999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13068.952800000001,6127.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.2056,0.0,727.2624,514.2552,0.0,0.0,0.0,0.0,0.0,0.0,616.5432000000001,0.0,0.0,633.204,14.7336,0.0,184.67039999999997,1689.948,0.0,231.44879999999998,0.0,480.036,1540.4976,29.608800000000002,1235.3256000000001,1599.3336000000002,896.1168,3723.0432,17099.066400000003,0.0,0.0,1833.9528,0.07680000000000001,0.0,0.0,0.0,0.0
